,TITLE,CATEGORY,flg
8016,4361 4362 8 4361 4362 21 1549 17 6665 61 485 0 0 3377,e,train
8017,0 2632 0 71 168 11 841 0,e,train
8018,901 0 235 299 154 0 61 23 0 10741 16 4971 72 10741 2,e,train
8019,2116 33 6796 0 557 0 35 3774 10742,t,train
8020,0 0 0 6863 29 0 26 393,t,train
8021,74 5224 3730 1188 4930 6221 1 1986 1409,t,train
8022,5993 0 2996 21 1356 5360 58 4394,b,train
8023,2848 863 119 4813 22 117 2848 1932,b,train
8024,81 2694 1422 1890 1993 4094 941 729 34 5 70 2,b,train
8025,12 346 165 4 3372 9 1389 5649,b,train
8026,0 0 380 1 4524 1384 9997 0,b,train
8027,224 730 1323 8 1580 730 1323 857 224 976 4 5961 10743,e,train
8028,7 6593 123 10442 10443 10444 375 1349 0,b,train
8029,103 230 292 333 690 34 6 1593 5 44 5312 1078 0,b,train
8030,1481 0 1611 2165 2027 1044 2301 17 112 1049 0 2,e,train
8031,363 451 1563 6 758 1014 0,b,train
8032,1611 2165 15 133 185 82 3175 2841 5 1245 85 4 10744,e,train
8033,982 9096 1541 1 724 942 775 54 4750,b,train
8034,1000 443 53 125 4 535 1117 6 2019 3817 919,b,train
8035,804 907 389 390 643 35 5835 1 1595 0 2071 4 14 12,b,train
8036,122 548 4 1520 359 6 868 6694 9792,b,train
8037,103 230 292 333 690 34 5 1763 12 96 1007,b,train
8038,0 2435 1096 1105 832 1648 3076 9 4955 59 4 189 0,b,train
8039,3207 141 10138 2024 707 1869 576 49 154 6182 13 135 433 0,e,train
8040,2386 2387 15 1163 2388 3194 4 10592 6258,e,train
8041,38 45 5093 696 2157 741 7134 1286 2752,b,train
8042,378 0 685 1419 32 358 585 0,b,train
8043,0 746 0 499 26 0 0 256 0 0 4 14 2,t,train
8044,0 0 0 6966 172 0 0,m,train
8045,1864 3447 15 14 273 9 130 5352 3984,e,train
8046,77 9 1338 3573 257 853 1898 2989 1 10745 10 177 99,b,train
8047,3092 3690 209 4 10746 0 47 899 2084,b,train
8048,439 1483 3649 10747 57 1340 1291 1974 37 545 2146 22 186 639,e,train
8049,293 640 1 3728 19 3873 7135 20 27 124 47,b,train
8050,10748 1280 4 12 2081 67 182 472,b,train
8051,1773 2916 4266 10749 2724 3978 5 3138 12 3460,b,train
8052,5442 4 6001 0 0 9 14 0,m,train
8053,103 349 0 145 9 44 5425 1285 508 731,b,train
8054,133 185 8 1393 1445 13 133 2135 129 58 0 8590,e,train
8055,195 611 158 1 380 1157 3312 2160 4 12 693,b,train
8056,169 1107 7981 43 1820,e,train
8057,224 1063 1397 25 2353 1063 2317 266 709 8406 3165 251 2,e,train
8058,5943 785 6021 1898 4 41 114 10750,b,train
8059,1312 9 14 2906 2550 15 2907,b,train
8060,7278 1105 1542 0 641 4 130 2390,b,train
8061,44 0 80 0 85 715 9031 1 1367 375 175 10 2,b,train
8062,0 78 4794 550 748 4 2766 5 38 3799,b,train
8063,3301 977 1865 1 342 6248 10 2092 73,b,train
8064,1000 620 266 119 164 10537 237 97 372,b,train
8065,1024 0 0 3619 0 0 916 0 783 6 62 3284 2,e,train
8066,0 2069 2727 165 5 1524 12 4332 0 10751 2403 467,b,train
8067,474 555 771 2552,e,train
8068,258 1330 1240 196 14 825 0 131 1029 91 0,e,train
8069,377 0 0 2215 2654 4 546 935,b,train
8070,11 2288 0 856 1506 0 0 94 0 24 43 2,t,train
8071,801 904 235 576 11 1760 656 13 5968 23 0 3920 36 11 3228 2,e,train
8072,12 78 200 5 1204 6 687 0 880 278 219,b,train
8073,7 10752 793 985 437 9 574 259 24 2763,b,train
8074,388 3305 0 10753 10754 691,m,train
8075,0 317 869 23 1655 17 147 2259 8878 683 0,e,train
8076,7 0 3629 6119 1008 0 1844 3409 2084,t,train
8077,2533 890 4801 344 18 12 843 308,b,train
8078,446 1181 134 43 3614 1 7360 94 213 884,e,train
8079,127 92 157 208 1704 30 11 1494 5404 4424,e,train
8080,7 4996 1675 916 1032 0 392 2581 6 2459 4239,m,train
8081,156 78 219 6 358 2993 32 0 585,b,train
8082,2798 1303 312 1 10690 520 2038 10691 4784 5 448 35 10692 34,t,train
8083,827 8826 10755 8 11 118 0 2087 5 9745,e,train
8084,7 0 448 1706 1 2278 9566 4 386 385,b,train
8085,10756 227 33 0 568 0 10 0 256 3598 98 9706 212 1524,m,train
8086,0 2947 22 545 1171 324 1076,e,train
8087,12 88 55 4353 2013 10757 128 1 817 1422,b,train
8088,1958 1819 7179 200 6 3184 536 7180 1016,m,train
8089,3715 1 1262 839 0 2090 818 9 0 1669,b,train
8090,7 9711 381 2411 10758 2312 39 175 210 0,b,train
8091,81 2025 45 690 3435 351 1976,b,train
8092,734 0 1243 246 13 376 5322 7043 710 6101 16 3106,e,train
8093,1312 9 14 2906 2550 15 2907,b,train
8094,7 0 1261 4842 559 10011 79 10012 2577 4 936,b,train
8095,1909 1745 957 2941 15 3260 4 0 0 10 10339 290 2,e,train
8096,1387 799 4563 380 0 12 0 1223 42,b,train
8097,0 0 7679 0 533 0 237 4139,t,train
8098,1943 8 3975 9000 5255 6512 13 102 20 1379,e,train
8099,7 0 5373 10759 1078 5414 5823 10 10760 59,b,train
8100,10458 25 11 10459 560 6316 1218 11 469 17 11 0 3262 172 2,e,train
8101,7 0 4422 108 3960 29 453 4359 1380,b,train
8102,11 0 4573 11 0 2947 22 6815 10761,e,train
8103,10762 2575 2043 4797 0 2400 39 14 4317 9 1654 2,e,train
8104,7 0 4694 0 2802 1270 6 627 1111 327 271,b,train
8105,0 6766 460 19 7033 10763 2925,e,train
8106,0 9255 417 27 655 22 1256 83 7181 2028 11 0,e,train
8107,988 1559 25 1370 57 9554 2347 266 522 2224,e,train
8108,7 0 1936 1 9901 409 4 697 887 1019,b,train
8109,12 346 1810 187 264 101 171,b,train
8110,306 198 1436 23 4267 17 9287 6550 289,m,train
8111,2243 3938 9310 3939 13 3940 39 9311 2282 12 3040 0,e,train
8112,306 2646 9996 10186 986 0,b,train
8113,12 346 871 26 187 171 6 48 2337 1 19 583,b,train
8114,238 915 1 2054 109 1 10573 8415 195 2309,b,train
8115,7 0 1476 1547 360 84 99 18 421 661 10764 768,b,train
8116,2496 84 630 795 75 12 86 10686,b,train
8117,2415 2188 8 469 231 767 13 1508 1304,e,train
8118,619 162 739 215 6 10748 4455 7172,b,train
8119,53 0 399 28 15 369 4182 931 2739 4 11 10765 6 2,e,train
8120,129 139 695 139 695 0 20 413 4184 25 461 13 0 2,e,train
8121,6773 337 0 45 3686 39 4206 7018 4 3557 6 111 7169 31 2,e,train
8122,72 805 9852 610 89 142 0 199 861 4861,e,train
8123,2579 3668 1180 90 2956 362 2784 17 1243,e,train
8124,265 239 0 6745 0 10766 18 0 174 525,b,train
8125,122 4123 1354 145 9 47 899 15 1020 3410 2866,b,train
8126,322 514 8 322 10767 260 35 1087 19 4271,e,train
8127,125 413 2876 627 1111 795,b,train
8128,459 2585 6193 54 295 10768 181 1875 1023 3537 1 903 2,b,train
8129,7389 440 1 817 214 339 0 4378 79 2769,b,train
8130,982 6881 0 6 2080 42 0 14 366 69 0 40,b,train
8131,129 139 4071 3552 139 3019 3552 13 342 0 0 2048 6401,t,train
8132,149 0 31 28 2958 0 651 516 10 9848 4177 24 947 2,e,train
8133,64 76 3049 1 537 927 6747 1291 3618 861 5931 17 23 0,e,train
8134,31 28 8 31 28 4611 295 1050 878 6307,e,train
8135,7 7541 230 146 729 1659 10642 44 778 349 1373 1296,b,train
8136,0 2350 0 0 35 19 10769 4 1390 6 62 10770 214 4763 257 4 2,e,train
8137,5382 1872 5897 123 1308 381 34 1 0 0 59 0,b,train
8138,343 91 5024 92 4178 142 6541 14 0 57 89 850 0,b,train
8139,754 902 245 304 61 6689 0 168 83 5280 2017,t,train
8140,10771 895 1542 10772 9 730 10773 1522 225 412 10 0 136,e,train
8141,7 8360 746 6154 3205 24 4755 1486 3350,t,train
8142,6650 0 0 540 1199 15 3934 6778 516 4 1764 10 41 1254 2,e,train
8143,194 42 47 10679 1 3187 1 1051 1267,b,train
8144,64 1661 0 1393 2518 1 133 2135 10394 2376 5407 2,e,train
8145,357 0 9511 9 0,t,train
8146,31 28 0 3068 0 626 6 62 958 650,e,train
8147,38 1278 1099 4437 1 232 5 27 0 0,b,train
8148,5853 1490 177 492 548 18 10774 360,b,train
8149,2066 505 1954 3716 236 5546 3490 0 5109 0 2,e,train
8150,772 803 227 5263 5 2521 26 10728 1842 10 0 35 612 2,m,train
8151,738 549 610 8749 106 17 2874 16 72 0,e,train
8152,3073 10775 8 3073 10775 609 462 13 380 0 2936 4372,e,train
8153,1441 496 4 296 1 342 929 3726 2236 3917,b,train
8154,10771 1542 796 1234 1523 4 730 10773 1522 225 412,e,train
8155,0 3867 2791 198 10371 10131 748 16 8792 577,m,train
8156,95 1124 10776 1237 0 3951 1516 6581 0,e,train
8157,11 2392 2316 267 415 10777 1914 1750 143 7182 657 10 43 960 111 2,e,train
8158,0 5443 750 1192 1481 5305 1 921 2293 1162,b,train
8159,752 1643 3049 13 6323 32 5094 153 791 0 1291 17 477 2,e,train
8160,1033 8510 0 1423 6 10778 0 293 953,b,train
8161,629 3472 419 302 1 1266 2101 4 67 182 719,b,train
8162,266 371 0 2116 1154 3387 26 2363 0 10528 2,t,train
8163,12 1311 0 1 7183 1069 483 363 21 0 40,b,train
8164,3279 663 3355 1 552 2047 1 679 1517,b,train
8165,112 155 1149 87 5614 6069 4026 2307 30 849 17 2321 2,e,train
8166,2100 150 9 1660 0 1409 0 2449 42,t,train
8167,12 281 1818 806 0 5189 1 2430 0,m,train
8168,103 417 4766 4012 6 2283 811 1118 0 2587,b,train
8169,322 514 8 322 514 2004 217 862 1188 22 90,e,train
8170,44 33 116 6810 9659 75 4319 39 9660 2432 1440,b,train
8171,7 5698 2513 4547 7847 7848 9 110 3894 1 581 358 108,b,train
8172,396 10779 2981 6907 21 0 862 149 1525 2295 5295,b,train
8173,1740 15 56 0 0 82 393 151 1 0 403 521,b,train
8174,72 3185 0 610 1206 10780 9546 396 5911 225,e,train
8175,0 111 143 0 2633 0 2142 3380 2042 0 1273 6950 2,e,train
8176,0 4 19 2825 245 0 10540 567 106 343 164 272 0,t,train
8177,0 911 4643 1178 3435 80 7513 29 7912 4337,b,train
8178,1782 799 345 1883 1528 3022 110 5 0 1267 40,b,train
8179,1131 639 233 0 0 131 641 1484 19 380 5429,b,train
8180,1231 1885 42 591 674 3937 0 2184 4993 135 13 0 2,e,train
8181,5899 14 2397 9 19 8236 0 3068 970 8 1850 1169 2989 212 14 5177 2,t,train
8182,12 6057 326 662 4370 10 105 371 319 716 0,b,train
8183,597 8 597 3319 4141 819 1280 17 10365,e,train
8184,266 4183 7015 0 2239,e,train
8185,11 1272 2591 509 873 8 10620 1610 0 0 225 6296,e,train
8186,1720 8 1720 92 11 3185 784 1038 742 2457 193 9386,e,train
8187,6561 10781 26 1657 6077 6562 1 5134 9134 1633 1121 1 2,e,train
8188,0 0 0 17 11 1066 17 11 0 6865 7080 196 11 2,e,train
8189,11 2311 172 4 1135 10782 2274 6 462 0,t,train
8190,636 1024 455 15 1060 3786 1262 214 0 0 8123 6 95 251 2,e,train
8191,0 0 5376 142 3141 10783 0,e,train
8192,5025 184 8127 318 26 367 10133 0 1008 8822 2984 2223,b,train
8193,7881 1167 1 8245 1767 1415 1361 281 1696 4 9921,m,train
8194,12 88 55 1 584 209 26 731 3732 221 68,b,train
8195,3060 0 367 10784 452 10785 4 128 6352 40,t,train
8196,1582 831 2103 426 1012 2020 4 387 0 2787,e,train
8197,750 269 506 2196 935 10 2005 9764 343 268 125 10 2,b,train
8198,46 50 45 0 9 1988 15 702 1152 1507 10786 2841,e,train
8199,95 1 3990 19 7140 0 14 8008 1301 4346,t,train
8200,3056 42 44 1357 1 1866 0 254 240 454,b,train
8201,9602 860 118 306 1972 3457 53 0,b,train
8202,0 158 1 1357 3870 4073 180 1033 10787,t,train
8203,1325 223 153 2053 15 5364 6973 82 6140 339 1363 26 2,e,train
8204,95 782 334 382 4885 0 5167 1189 4 107 0 0,e,train
8205,9622 181 1875 1023 3537 10788 4 2322 839 0,b,train
8206,1717 0 1831 73 4 7831 180 296 1 850 7819,b,train
8207,1774 10789 1701 6 7738 5332 12 9097 1743,b,train
8208,12 2287 7184 1818 1025 7124 7171 0,b,train
8209,130 8122 15 6139 10 166 4 8950 26 10076 339 910 2,m,train
8210,2527 2233 8 2408 3571 6461 22 776 2527 2233,e,train
8211,1075 4816 1867 3196 285 491 10 277 3954,b,train
8212,127 665 10407 534 6716 32 0 220 543 487,e,train
8213,46 50 8 46 961 597 2576 6530,e,train
8214,12 346 1388 1 167 1631 187 264 101 171,b,train
8215,7 0 621 2362 853 5 327 4379 45 563 426 93,b,train
8216,3309 3908 608 49 0 3106 20 27 1370 329 2,e,train
8217,46 50 8 46 961 517 6697 0 1412,e,train
8218,1665 260 412 1555 2861 17 11 1665 819 3190,e,train
8219,6952 10477 1433 11 513 10478 736 5510 245 304 2,t,train
8220,46 50 0 631 85 5 100 26 996 1078 43 10790 1 2662 2,e,train
8221,793 42 0 0 1 63 4 12 0 4 48,t,train
8222,528 3466 320 0 5 842 0 293 120 40,b,train
8223,12 261 456 55 471 318 26 2013 816,b,train
8224,0 0 0 15 10756 0 24 1317 5344 3067 2,t,train
8225,2442 5296 8 1290 28 3399 137 0 6987,e,train
8226,12 1752 125 413 825 1 1866 4 0 0,t,train
8227,103 7185 7186 0 6 877 172 0 2587,b,train
8228,10791 0 0 860 8550 70 2722 9810,e,train
8229,67 10431 2222 37 1677 199 0 7076 13 1210 416 1811,b,train
8230,141 69 682 1 352 49 2067 27 1412 1054,t,train
8231,5444 0 810 3063 221 6 2503 2994 115 123 1028 10 395 2,b,train
8232,366 5750 220 543 1244 902 149 11 0 284 0 91 2525 2,e,train
8233,677 10792 7109 42 539 173 0 17 0 0 61 2477 2079 2,e,train
8234,6572 8 6572 608 66 49 0 0,e,train
8235,787 315 1112 67 0 1 12 822 2942,b,train
8236,9834 10793 293 640 13 4330 1157 13 0 721 0,b,train
8237,0 1423 22 9080 1690 2321 1464 3999 1118,e,train
8238,1679 1148 1690 576 23 53 655 36 11 27 7891,t,train
8239,122 3043 167 5 2088 5032,b,train
8240,144 844 1208 86 3388 3553 2467 403 99,b,train
8241,122 883 7118 3274 80 2549 564 1899,b,train
8242,769 3506 0 2230 10 10794 5131,t,train
8243,618 1562 3591 0 0 1136,t,train
8244,438 1911 8 438 1911 16 2703 8 191,e,train
8245,7 8463 630 327 271 84 2409,b,train
8246,0 6812 7187 4420 0 971 13 0,b,train
8247,122 335 0 26 5301 80 101 2313 175,b,train
8248,155 21 0 199 0 49 56 401 297 0 893,e,train
8249,147 317 10515 48 63 2481 1236 0 2291 30 1090 36 2,e,train
8250,5052 389 390 921 2293 121 6799 1440 1032 760 1 424 7022 1618 2,t,train
8251,1351 1467 2764 682 867 37 3216 1223,t,train
8252,1529 1834 3266 3565 0 6891 8 0 2679 3558 106 13 2,e,train
8253,268 125 10 14 12 1 3191 66 5 8046 5980,m,train
8254,1441 496 8118 269 13 873 89 37 0 13 865,b,train
8255,72 1100 2976 4357 82 0 75 365 0 7188 859 2,m,train
8256,89 7189 241 247 25 8531 13 2436 4369 13 436 97 4780 183,e,train
8257,528 0 0 5636 4253 417 2612 3396 3997,t,train
8258,0 2820 1397 1939 0 2633 2660 22 876 1291 2,e,train
8259,7 0 2964 4112 1 113 5418 6783 10 2059 59,b,train
8260,0 1 3409 8335 4505 4066 1457 0 10512,b,train
8261,7 0 7046 0 0 10629 477 170 193,e,train
8262,0 10586 1 1094 1 830 20 11 469 6 2807 966,e,train
8263,1302 2102 162 1149 215 5 10795 219,b,train
8264,122 883 4 3372 9 221 1020 44 409 1103 80,b,train
8265,7187 2537 6574 3130 10398 161 2255 2072 229 672,e,train
8266,812 10796 5207 178 5 1802 3274 4902 475,b,train
8267,4823 0 2075 1 867 3983 495 1917 40,m,train
8268,7 0 0 0 10123 10238 45 3607,b,train
8269,7 844 1298 41 4802 4803 5 406 1887 2802,b,train
8270,0 0 0 1350 0 0 10797 43 0 1497 2,e,train
8271,0 4259 18 0 5498 15 10603 3392 134 2,t,train
8272,11 12 1059 21 2839 131 117 258 21 416 2840,t,train
8273,2152 6941 0 1844 4 4213 223 367,t,train
8274,274 476 8 274 476 3284 1830 1168,e,train
8275,5415 759 1 113 10798 6809 263 10 7145 59,b,train
8276,265 239 110 18 0 174 525,b,train
8277,0 27 0 0 5646 21 9924 1 0 742,b,train
8278,0 0 16 504 0 0 48 83 63 416 0 32 149,m,train
8279,2922 1058 308 1998 0 120 29 5879 7852,t,train
8280,4480 21 1321 251 1923 10799 425 10312 149 11 592 0,e,train
8281,2669 7190 969 1736 278 443 5 0 8078,b,train
8282,1698 166 3116 4239 1 4207 6 684 2277 204 3664,m,train
8283,0 2073 0 29 996 227 6247 5709 0 1 190 2,m,train
8284,31 28 8 31 7191 592 4063 105,e,train
8285,546 51 4051 1 0 0 0 5 1185 3886,b,train
8286,7 0 6305 6778 1078 735 4 8194 1046 1 2640,b,train
8287,3221 8 1503 703 2190 17 10800 0 16 5060 487,e,train
8288,366 342 2102 162 739 215 6 0 3636 1232 40,b,train
8289,2107 2661 707 1491 3495 707 512 7266,e,train
8290,0 252 0 0 4905 16 0 3951 431 0 2,e,train
8291,112 155 4975 23 0 30 0 4335 4613,e,train
8292,2067 120 0 14 271,b,train
8293,131 128 48 682 8543 260 1556 67 182 8326 8160,t,train
8294,4077 4168 210 2729 5 1235 406 3126,b,train
8295,0 15 0 4 3968 0 0 0,e,train
8296,7 7374 4354 1130 582 6526 349 6 2344 9 3137,b,train
8297,1256 0 137 1578 1260 1305 121 0 0 2107 2661 707 2,e,train
8298,4381 11 989 8 4381 11 989 0 13 2388 2331 32 2408,e,train
8299,11 0 0 350 441 45 19 0 24 892 3877 6 365 2,e,train
8300,3215 0 2260 120 6845 8833 5983,b,train
8301,12 88 55 702 2062 145 9 1020 546 775 4 1039,b,train
8302,5270 9 2424 2894 4 772 5378 808 1527 1496 2,b,train
8303,216 101 3505 908 0 0 2469 889 0 544 3603,b,train
8304,1350 0 8209 273 173 0,e,train
8305,378 0 358 16 5767 13 1730 550 1297 3438 1725 2,b,train
8306,1277 6274 618 9 0 6322 3038 3481 196 1054 4891,t,train
8307,592 218 1 394 0 2790 4779 4101 1 544 2602,b,train
8308,0 0 26 0 165 214 0,b,train
8309,7 242 859 5186 900 1767 1415 1361 281 1026 0,m,train
8310,47 920 381 186 98 395 5 6857 2986,b,train
8311,7 10634 785 6021 1898 4 41 114 10750,b,train
8312,2012 0 132 1789 10801 1454 16 1676 4301 4707,e,train
8313,753 455 1292 524 10802 9 10803 4364 29 14 1549 4 3007 15 2,e,train
8314,125 1 814 4 14 0 46 961 2768 0 10437 35 612 4 0 2,e,train
8315,147 10019 1281 140 34 1 1030 2462 2795 18 14 1907 1245 9 2,e,train
8316,971 9 10588 0 0 0 5904 0 10804 940 4 2890,e,train
8317,4931 0 8 10805 3402 10 498 967 2913,e,train
8318,446 1181 8 446 1181 3779 522 1064 736 22 1004 1074 2731,e,train
8319,141 30 970 4473 1101 646 25 157 208 32 11 220 543,e,train
8320,11 1982 8297 339 951 26 0 0 5 14 271 10375 2053 2,e,train
8321,31 28 21 411 61 23 6866 0,e,train
8322,77 6568 159 581 70 768 3047 19 348 8 1463,b,train
8323,0 45 644 5 0 221 541 578 5343 54 70,b,train
8324,633 101 7322 277 815 0 5 179 1203,b,train
8325,1774 5445 5354 6 10749 219 2139 1138 1 5287 240,b,train
8326,1129 1324 168 918 23 1003 1620 17 1102 0 37 478 1310,e,train
8327,3717 10806 1837 58 10807 1680 1257 3703,t,train
8328,2667 3695 509 4127 16 6437 3431 1146,e,train
8329,1526 7192 5167 29 2126 7193 26 6202 9253 5 27 124 0 0,e,train
8330,10693 10694 2764 419 1231 1885 3303,e,train
8331,1455 1456 918 66 980 25 4771 20 23 0 22 154 2601 2338 16 2,e,train
8332,1353 337 1443 1759 197 2316 6 1439 0 29 3676 4 650,e,train
8333,133 185 1458 5695 9771 26 9818 24 64 76,e,train
8334,27 1983 3536 2513 0 2709 109 1 2914 10742 3201 1 353 2,t,train
8335,12 78 219 1424 1000 345 5 1444 237,b,train
8336,265 561 27 0 0 77 0,b,train
8337,330 5 5888 26 44 1519 3902 676 5889,b,train
8338,520 437 518 9 5446 6310 9 447 2162,t,train
8339,1793 567 271 794 2175 434 405 18 0 0 755 1065 2,e,train
8340,7023 462 190 4414 1273 3754 10 2809 14 8642 0 4 0 2,e,train
8341,2205 3898 91 4047 1060 0 196 7500 9360 4237 0 2,t,train
8342,23 2347 0 742 9050 30 3539 3540 170,e,train
8343,5551 4263 3466 0 0 49 9011 40,b,train
8344,64 76 8 64 76 142 0 20 5292 36 1004 1074 3335,e,train
8345,32 64 1661 0 0 23 655 36 805 2242 9695,e,train
8346,2527 2233 3571 6461 16 1786 58 0 1504 3697 16 3683 2,e,train
8347,218 2018 254 687 164 47 0 616 302,b,train
8348,2168 5988 22 23 6466 1091 10808,e,train
8349,72 0 1703 1557 6784 7179 13 3846 131 539 869 23 10095 10096,e,train
8350,924 9815 4 14 12 3294 4 2172 6 0 3401 40,b,train
8351,7 288 287 5479 1 6372 367 1696 385 223 128,t,train
8352,865 3819 1274 2100 6707 1780 9 0 237 40,t,train
8353,7051 8 7051 1554 0 849 61 1522 225 412 608,e,train
8354,279 15 7019 7020 1 1413 5 314 1547,b,train
8355,7147 5120 3789 1019 596 1 19 755 6533,e,train
8356,906 2225 8 906 2225 25 169 4044 1283 0 2792 814,e,train
8357,31 28 1454 60 56 8 2861 272 352 416 1811,e,train
8358,7 7194 5068 353 0 1535 18 2760 4154 9 954,b,train
8359,2427 20 379 0 4244 13 1056 196 5286 489 576 2,m,train
8360,416 97 21 141 100 142 13 860 49 11 0,e,train
8361,0 230 937 96 2223 4 7174 936 7376 2,b,train
8362,3893 1446 2429 311 18 0 10809 32 454 0,b,train
8363,763 1 1436 2203 4 8715 10810 0,b,train
8364,7 0 10499 4352 0 211 9 367 10500 6415,t,train
8365,12 0 2656 7520 187 264 1 1978 4 2128 2405,b,train
8366,3037 21 11 27 1183 301 716 9573 10 1081 0 453 908 226 2,e,train
8367,0 6480 3879 10811 1330 1863 5 3914 1840,e,train
8368,0 2330 6553 3852 593 136 30 27 0,t,train
8369,0 0 66 2208 4567 20 538 6149 2329 2301,b,train
8370,122 492 0 201 4 6981 931 1 435,b,train
8371,64 76 8 64 1661 4596 385 6922,e,train
8372,2922 1 401 120 20 618 12 32 128 3591 6145,t,train
8373,7 0 6569 3406 3889 681 590 2226,b,train
8374,1312 9 14 2906 2550 15 2907,b,train
8375,10812 2774 234 138 339 360,b,train
8376,3425 2292 23 2491 4825 4089 4090 61 1549 1418 37 3516,e,train
8377,3112 0 1150 8010 2237 13 4886 1241,m,train
8378,169 1107 489 23 2356 9517 36 87 9518 246,e,train
8379,7 0 422 5785 253 6976 5484 662 795,b,train
8380,2268 4915 0 7720 10 1106 5437,t,train
8381,10813 7095 1543 2583 61 23 0 16 2241,e,train
8382,12 966 1 1595 3957 4 571 0 3450,b,train
8383,64 76 301 0 4 107 0 0,e,train
8384,5309 194 6148 106 0 30 3713 991 5822 2572,b,train
8385,1006 276 8 1006 276 1146 1832 550 280 7039,e,train
8386,38 1193 1788 84 176 0 2451 1641 795,b,train
8387,160 5447 5401 0 37 1956 1957,t,train
8388,7 6004 0 5096 159 190 0 214 2021 1829,m,train
8389,463 2556 0 521 6 1083 10 778 5 0 381,b,train
8390,4913 721 0 1 63 3535 1357,b,train
8391,0 10814 5 689 244 7984 0 404 0,e,train
8392,0 3073 198 761 2205 1145 25 487 299 0,m,train
8393,262 332 35 2111 19 4293 9 2920 39 3055 1 1039 5 43 0,e,train
8394,64 76 8 64 76 10162 3312 102 13 401 0 3078 8 191,e,train
8395,7 0 1292 12 2272 2185 54 2553 10183,b,train
8396,0 1615 1 113 1198 7037 92 2957 6102,b,train
8397,282 1540 8 282 1540 0 0 3253 16 5154 2338,e,train
8398,1809 5222 984 733 0 7078 16 11 0 13 314 6860 950,e,train
8399,1598 891 8 1598 10815 46 35 1260 1065 3041,e,train
8400,74 335 4048 18 14 2938 2437 24 1879 188 4 1213 24 205 15 2,t,train
8401,206 10816 8 206 10816 35 4318 10817 1694 6 10072,e,train
8402,5448 7195 8 5448 0 5777 0 10 0,e,train
8403,1621 1378 1622 1623 1876 1585 0 282 427,e,train
8404,268 336 11 4458 2015 3663 0 396 0 0 9 858 2,t,train
8405,529 673 8 529 673 0 524 0,e,train
8406,368 481 134 5449 41 0 6 111 0 19 6047 1 1584 2,e,train
8407,122 1976 1 1506 0 38 146 68 637 4269 632,b,train
8408,5258 486 131 701 71 67 3454 13 3515 1691,m,train
8409,5055 35 1260 7383 1 0 11 1009 2324 1830 1629 5252 4 2106 2,e,train
8410,3281 33 3149 7447 323 4327 223 755 848 1 724 453 243 2,b,train
8411,497 699 227 353 178 0 9 0 82 6303 6 1296 1 2,m,train
8412,1423 0 61 738 549 398 1226 229 849 233 6174,e,train
8413,31 28 857 750 269 18 0 0 6921 4269,e,train
8414,421 661 51 4364 5318 211 10 1788 0 94 123 99,b,train
8415,777 995 8 777 995 2976 5413 82 1026 178 0,e,train
8416,216 101 2422 175 5 562 54 12 177 138,b,train
8417,1041 2235 138 716 6 578 10461 897 113,b,train
8418,7 8483 2616 10 0 0 1618,b,train
8419,619 939 0 899 24 2342 2773,b,train
8420,274 3965 134 1847 62 7148 0 0 10652 6 62 2955 34 2,e,train
8421,2046 1675 0 307 4031 6 1698 653 2903 40,m,train
8422,103 192 10 1228 372 6 822 4733 4108 2283 1315,b,train
8423,31 28 8 31 28 15 60 56 82 2670,e,train
8424,1143 1224 8 1143 1224 7730 29 0 6442,e,train
8425,64 76 0 5 19 4390 1 0 3172 206 1322 5489,e,train
